Reporter,Partner,Product categories,Indicator Type,Indicator,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Poland,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,,,,,,,,,,       56352513.00,       40449905.00,       38696925.00,       36496200.00,       31425393.00,       13813619.03,       12983639.61,       10082245.98,       16750063.01,,,,,,,
Poland,World,Animal,Export,Export(US$ Mil),           8990.18,           8759.17,           7261.18,           7126.14,           5853.72,           4960.30,           5875.34,           4800.64,           3880.57,           3305.59,           2185.93,           1378.27,            892.88,            913.95,            743.99,            741.30,            883.81,            850.06,            762.70,            744.90,            608.74,,,,,,
Poland,World,Capital goods,Export,Export(US$ Mil),          63621.26,          58696.82,          50364.85,          51938.03,          43857.78,          37933.35,          49362.72,          38852.60,          29163.39,          23944.56,          20531.70,          14814.25,          11344.97,           9381.21,           7568.61,           5758.51,           5843.31,           4225.65,           4479.21,           3853.54,           2693.04,,,,,,
Poland,World,Chemicals,Export,Export(US$ Mil),          15034.60,          14124.33,          12462.89,          12730.99,          10266.04,           8060.54,           9946.53,           7169.57,           5488.32,           4645.59,           3741.65,           2689.14,           1975.83,           1728.99,           1653.79,           1374.35,           1626.95,           1775.04,           1678.52,           1552.72,           1035.80,,,,,,
Poland,World,Consumer goods,Export,Export(US$ Mil),          89716.87,          84203.62,          73281.75,          76991.47,          64581.43,          56981.76,          67700.71,          55865.07,          44646.01,          36691.02,          30275.90,          21891.46,          16347.16,          14661.04,          13153.40,          11887.50,          12441.54,          11612.59,          10666.70,           9224.92,           6765.82,,,,,,
Poland,World,Food Products,Export,Export(US$ Mil),          12834.94,          11990.27,          10050.30,           9718.88,           8132.38,           7146.94,           7476.02,           5846.50,           4599.86,           3715.60,           2767.93,           1877.28,           1442.32,           1299.30,           1133.40,           1000.35,           1410.33,           1740.81,           1338.17,           1020.65,            894.49,,,,,,
Poland,World,Footwear,Export,Export(US$ Mil),           1167.44,           1081.16,            839.64,            759.47,            617.45,            471.60,            559.92,            486.39,            412.83,            386.82,            343.96,            320.78,            309.07,            290.23,            283.31,            281.16,            293.88,            309.21,            331.99,            272.36,            204.89,,,,,,
Poland,World,Fuels,Export,Export(US$ Mil),           8878.97,           9589.46,           8985.32,           9225.22,           6527.69,           4207.54,           7300.93,           5224.79,           4915.03,           4715.69,           4035.45,           2322.95,           2047.14,           2046.45,           1613.22,           1363.74,           1546.00,           1719.56,           1675.73,           1869.56,           1565.26,,,,,,
Poland,World,Hides and Skins,Export,Export(US$ Mil),           1159.44,            961.05,            679.87,            727.48,            624.65,            434.02,            556.46,            518.11,            431.68,            493.09,            452.41,            433.09,            325.43,            306.77,            241.96,            228.81,            254.53,            215.98,            202.83,            195.46,            142.01,,,,,,
Poland,World,Intermediate goods,Export,Export(US$ Mil),          40420.67,          40142.35,          38103.09,          40589.93,          30847.49,          24138.57,          35547.65,          28950.41,          23514.69,          18424.31,          16224.77,          11222.68,           8533.88,           7705.96,           7296.25,           6183.40,           6713.13,           6867.88,           6503.09,           6936.66,           5391.59,,,,,,
Poland,World,Mach and Elec,Export,Export(US$ Mil),          52877.29,          48316.22,          42689.17,          44388.98,          41303.67,          34984.74,          41960.41,          34408.12,          25929.85,          20209.93,          16154.34,          11948.08,           8858.91,           7394.38,           6245.24,           4618.82,           4617.85,           3661.52,           3178.41,           2617.54,           1724.02,,,,,,
Poland,World,Metals,Export,Export(US$ Mil),          22694.02,          22164.35,          21008.90,          22296.46,          17390.56,          13730.50,          22104.89,          18225.62,          14190.86,          10687.27,           9261.47,           5977.06,           4573.04,           4137.41,           3947.94,           3406.15,           3671.70,           3827.65,           3535.33,           3701.26,           2887.55,,,,,,
Poland,World,Minerals,Export,Export(US$ Mil),            409.57,            363.19,            346.04,            335.63,            276.60,            251.48,            472.72,            386.70,            343.30,            241.88,            192.86,            140.73,            159.79,            133.90,            150.62,            177.57,            214.08,            280.33,            354.99,            416.82,            369.99,,,,,,
Poland,World,Miscellaneous,Export,Export(US$ Mil),          15734.45,          13962.67,          11895.98,          12583.77,          10301.53,          11459.63,          14270.22,          11500.00,           9288.04,           7324.30,           6290.56,           4804.89,           3524.36,           3038.66,           2695.30,           3097.35,           2467.23,           2437.68,           2097.46,           1738.54,           1192.89,,,,,,
Poland,World,Plastic or Rubber,Export,Export(US$ Mil),          14867.06,          14627.78,          12622.82,          13276.96,          10257.14,           8182.20,          10298.52,           8665.00,           6667.15,           4969.82,           3790.87,           2809.53,           2045.68,           1657.28,           1377.78,           1083.44,           1047.89,            937.05,            821.24,            736.38,            432.85,,,,,,
Poland,World,Raw materials,Export,Export(US$ Mil),          14692.54,          14860.39,          12053.15,          11521.56,           9847.57,           8223.99,          10117.24,           8480.22,           7122.04,           6226.53,           5154.12,           3483.18,           2760.23,           2565.52,           2210.37,           2282.58,           2544.44,           2597.48,           2535.41,           2711.07,           2289.74,,,,,,
Poland,World,Stone and Glass,Export,Export(US$ Mil),           5455.79,           5286.47,           5489.21,           5353.44,           3883.49,           3279.38,           4205.88,           3803.10,           3071.04,           2355.30,           1963.29,           1506.83,           1145.36,            978.69,            876.88,            839.74,            855.23,            732.65,            706.17,            615.46,            518.33,,,,,,
Poland,World,Textiles and Clothing,Export,Export(US$ Mil),           7013.13,           6206.39,           5429.34,           5939.26,           5024.02,           4545.87,           5395.66,           4395.43,           3782.47,           3794.76,           3611.48,           3209.14,           2771.14,           2759.98,           2652.15,           2869.96,           3134.59,           2871.64,           2926.09,           2829.37,           2257.86,,,,,,
Poland,World,Transportation,Export,Export(US$ Mil),          30181.21,          29855.56,          25975.90,          30308.26,          25086.04,          24501.00,          29654.38,          22967.94,          18568.71,          15235.76,          12790.99,           8386.44,           6496.09,           5563.69,           4490.25,           3554.63,           3490.15,           1951.26,           2625.51,           2308.79,           1742.65,,,,,,
Poland,World,Vegetable,Export,Export(US$ Mil),           6178.48,           6164.04,           4806.30,           4031.94,           3525.36,           3480.58,           3477.63,           2934.23,           2081.11,           1906.64,           1529.77,           1165.79,            862.65,            732.43,            690.03,            841.57,            822.57,            705.03,            653.32,            732.52,            571.91,,,,,,
Poland,World,Wood,Export,Export(US$ Mil),          11000.21,          10395.80,           9060.75,           9302.21,           7994.60,           6944.99,           8304.40,           7452.86,           5933.28,           5390.04,           4665.96,           3785.50,           2824.22,           2385.04,           2159.85,           1896.02,           1856.85,           1685.27,           1501.40,           1509.83,           1045.15,,,,,,
Poland,World,All Products,Export,Exports (in US$ Mil),         214476.79,         203847.92,         179603.60,         188105.09,         157064.95,         136641.30,         171859.90,         138784.98,         109584.11,          89378.07,          73778.93,          52755.50,          40253.90,          35367.14,          30955.68,          27374.96,          28193.64,          25700.74,          24393.12,          22862.13,          17194.37,,,,,,
Poland,World,Capital goods,Import,Import(US$ Mil),          64797.57,          61356.33,          54644.33,          60895.55,          54229.43,          46794.49,          64217.93,          50789.56,          39142.08,          31516.73,          29532.69,          21519.13,          17323.42,          15527.44,          15587.13,          15073.51,          15962.61,          13786.86,          11105.31,           8156.81,           5821.89,,,,,,
Poland,World,Consumer goods,Import,Import(US$ Mil),          60919.48,          55504.60,          50929.66,          57390.23,          49546.94,          44198.56,          58798.22,          45981.00,          34464.93,          29915.15,          26285.37,          21195.83,          17062.09,          15313.92,          14144.61,          13991.58,          13947.91,          12506.37,          10738.60,           8084.79,           6189.56,,,,,,
Poland,World,Intermediate goods,Import,Import(US$ Mil),          53043.64,          48967.07,          45890.71,          51404.63,          41152.76,          33288.48,          48973.82,          41259.03,          31577.74,          25849.70,          22870.68,          17422.90,          13803.46,          12636.22,          11824.98,          11090.07,          11684.46,          10403.80,           9507.40,           8260.94,           5822.92,,,,,,
Poland,World,Raw materials,Import,Import(US$ Mil),          31161.27,          31835.93,          32132.93,          32160.96,          23346.13,          17302.12,          27074.11,          18315.35,          14490.72,          11006.54,           8608.12,           6302.17,           5461.39,           5369.98,           5906.71,           4233.08,           4384.49,           5063.02,           5290.62,           4103.05,           3368.64,,,,,,
Poland,World,All Products,Import,Imports (in US$ Mil),         216687.29,         205613.79,         191430.11,         209191.55,         174127.59,         149569.84,         210478.51,         164172.48,         125645.31,         101538.81,          88154.40,          67146.11,          54266.34,          49447.43,          48127.38,          45876.12,          47003.86,          42257.50,          37094.95,          29019.48,          21433.48,,,,,,
Poland,...,...,Development,"GNI per capita, Atlas method (current US$)",  13730.00,  13440.00,  13190.00,  12840.00,  12630.00,  12400.00,  11920.00,   9970.00,   8440.00,   7330.00,   6260.00,   5550.00,   4930.00,   4750.00,   4690.00,   4450.00,   4380.00,   4240.00,   3810.00,   3220.00,   2780.00,   2450.00,   2070.00,,,,
Poland,...,...,Trade Indicator,HH Market concentration index,      0.10,      0.08,      0.08,      0.09,      0.09,      0.09,      0.08,      0.09,      0.09,      0.09,      0.11,      0.14,      0.13,      0.14,      0.15,      0.15,      0.14,      0.14,      0.15,      0.19,      0.19,,,,,,
Poland,...,...,Trade Indicator,Index of export market penetration,     17.03,     17.54,     16.68,     16.11,     15.44,     15.00,     14.90,     14.39,     13.61,     12.83,     12.65,     11.94,     11.31,     10.86,     10.22,      9.30,      9.06,      8.27,      7.88,      6.82,      6.21,,,,,,
Poland,...,...,Development,Trade (% of GDP),,     90.30,     90.31,     88.03,     82.76,     75.91,     81.51,     80.95,     78.30,     70.79,     71.82,     69.44,     60.92,     58.07,     60.80,     54.46,     56.97,     50.90,     46.19,     44.39,     41.40,     41.19,     42.07,     44.91,     46.01,,
Poland,...,...,Development,Trade Balance (% of GDP),,      1.89,     -0.21,     -1.76,     -1.82,     -0.75,     -4.87,     -3.30,     -1.90,     -0.94,     -2.54,     -2.65,     -3.41,     -3.62,     -6.37,     -5.87,     -4.79,     -3.88,     -1.39,      2.21,      2.02,      0.94,      1.46,     -1.71,      6.61,,
Poland,...,...,Development,Trade in services (% of GDP),,     15.05,     14.96,     14.21,     13.91,     12.18,     12.46,     12.37,     11.79,     10.44,,,,,,,,,,,,,,,,,
Poland,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     10.61,      9.39,      9.02,      8.66,      9.48,      9.30,      7.98,      7.16,      6.14,      5.41,      4.61,      4.26,,,,,,,,,,,,,,,
Poland,Czech Republic,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.26,      6.14,      6.20,      6.21,      5.93,      5.86,      5.70,      5.54,      5.54,      4.56,      4.32,,,,,,,,,,,,,,,,
Poland,France,All Products,Export,Partner share(%)-Top 5 Export Partner,      5.60,      5.62,      5.83,      6.13,      6.83,      6.95,      6.21,      6.08,      6.23,      6.22,      6.04,      6.16,      6.09,      5.46,      5.25,      4.86,      4.72,,,,,,,,,,
Poland,France,All Products,Import,Partner share(%)-Top 5 Import Partner,      3.72,,      3.92,      4.17,      4.31,      4.61,      4.73,      5.10,      5.48,      6.00,      6.72,      7.10,      7.01,      6.84,      6.47,      6.84,      6.46,      5.92,,      4.90,,,,,,,
Poland,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,     25.93,     24.99,     24.91,     25.98,     26.03,     26.11,     25.08,     25.87,     27.10,     28.22,     30.00,     32.68,     32.81,     35.00,     35.55,     36.18,     36.30,     33.01,,     38.39,     35.56,,,,,,
Poland,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,     21.70,     21.51,     20.93,     22.19,     21.70,     22.34,     23.05,     24.00,     23.99,     24.67,     24.37,     24.64,     24.62,     24.27,     24.23,     25.25,     26.47,     24.09,,     26.66,     27.27,,,,,,
Poland,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,      4.53,,,      5.36,      5.98,      6.82,      5.98,      6.59,      6.53,      6.13,      6.11,      5.78,      5.55,      5.44,      6.39,      6.58,      5.91,      5.89,,      4.92,      4.90,,,,,,
Poland,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,      5.26,      5.22,      5.03,      5.32,      5.59,      6.80,      6.50,      6.84,      6.79,      7.07,      7.87,      8.56,      8.43,      8.31,      8.39,      9.37,      9.37,      9.90,,      8.55,      8.30,,,,,,
Poland,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      4.51,      4.52,      4.76,      5.09,      5.28,      4.80,      4.68,,      5.64,      5.80,,,,,,
Poland,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,,      3.85,,,,,,,,,,,,,,,,,,,      4.46,,,,,,
Poland,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,,      5.30,      5.51,,,,,,,,,,,,,,      5.67,      8.38,,      5.57,      5.25,,,,,,
Poland,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,     10.80,     12.29,     14.60,     12.20,     10.45,      8.58,      9.76,      8.74,      9.67,      8.85,      7.25,      7.75,      8.10,      8.92,      9.57,      5.83,      5.05,      6.36,,      6.75,      6.72,,,,,,
Poland,Ukraine,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,      4.70,,,,,,,,,
Poland,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.37,      6.53,      6.77,      6.47,      6.34,      6.42,      5.76,      5.94,      5.71,      5.59,      5.40,      5.07,      5.23,      5.03,      4.52,      4.02,,,,      4.01,      4.48,,,,,,
